id,timestamp,package_name,word_text,word_id,learning_event_type,additional_data
1336,1593508698000,,ngayon,226,WORD_PRESSED,
1335,1593524839000,,ngayong,42,WORD_PRESSED,
1334,1593524843000,,araw,26,WORD_PRESSED,
1332,1593524844000,,ay,2,WORD_PRESSED,
1333,1593524844000,,kami,36,WORD_PRESSED,
1331,1593524845000,,maraming,100,WORD_PRESSED,
1330,1593524846000,,gagawin,46,WORD_PRESSED,
1329,1593524847000,,lahat,20,WORD_PRESSED,
1328,1593524848000,,kami,36,WORD_PRESSED,
1326,1593524849000,,ay,2,WORD_PRESSED,
1327,1593524849000,,kami,36,WORD_PRESSED,
1325,1593524850000,,tutulong,57,WORD_PRESSED,
1323,1593524852000,,ko,24,WORD_PRESSED,
1324,1593524852000,,nakita,21,WORD_PRESSED,
1321,1593524853000,,nanay,41,WORD_PRESSED,
1322,1593524853000,,si,6,WORD_PRESSED,
1319,1593524854000,,tumutulong,28,WORD_PRESSED,
1320,1593524854000,,na,3,WORD_PRESSED,
1345,1593694828000,,ang,1,WORD_PRESSED,
1344,1593694829000,,ibon,19,WORD_PRESSED,
1342,1593694830000,,nakakalipad,102,WORD_PRESSED,
1343,1593694830000,,ay,2,WORD_PRESSED,
1340,1593694831000,,ang,1,WORD_PRESSED,
1341,1593694831000,,nakakalipad,102,WORD_PRESSED,
1339,1593694832000,,ang,1,WORD_PRESSED,
1337,1593694833000,,nakakalipad,102,WORD_PRESSED,
1338,1593694833000,,ay,2,WORD_PRESSED,
1347,1594795323000,,malaki,32,WORD_PRESSED,
1346,1594795327000,,ako,14,WORD_PRESSED,
