id,timestamp,package_name,additional_data,research_experiment,experiment_group,storybook_title,storybook_id
814,1745457690,ai.elimu.vitabu.debug,,,,,77.0
813,1745457926,ai.elimu.vitabu.debug,,,,,77.0
812,1745458032,ai.elimu.vitabu.debug,,,,,78.0
811,1745458045,ai.elimu.vitabu.debug,,,,,69.0
810,1745458562,ai.elimu.vitabu.debug,,,,,78.0
809,1745502628,ai.elimu.vitabu.debug,,,,,68.0
808,1745503015,ai.elimu.vitabu.debug,,,,,75.0
807,1745503105,ai.elimu.vitabu.debug,,,,,77.0
806,1745508069,ai.elimu.vitabu.debug,,,,,16.0
805,1745508131,ai.elimu.vitabu.debug,,,,,16.0
804,1745508267,ai.elimu.vitabu.debug,,,,,16.0
803,1745508352,ai.elimu.vitabu.debug,,,,,16.0
815,1745668962,ai.elimu.vitabu.debug,,,,,5.0
822,1745763318,ai.elimu.vitabu.debug,,,,,78.0
821,1745763323,ai.elimu.vitabu.debug,,,,,75.0
820,1745763329,ai.elimu.vitabu.debug,,,,,61.0
819,1745763523,ai.elimu.vitabu.debug,,,,,61.0
818,1745763626,ai.elimu.vitabu.debug,,,,,61.0
817,1745763691,ai.elimu.vitabu.debug,,,,,61.0
816,1745764359,ai.elimu.vitabu.debug,,,,,61.0
836,1746171850,ai.elimu.vitabu.debug,,,,,78.0
835,1746171860,ai.elimu.vitabu.debug,,,,,69.0
834,1746171933,ai.elimu.vitabu.debug,,,,,74.0
833,1746172893,ai.elimu.vitabu.debug,,,,,68.0
832,1746173298,ai.elimu.vitabu.debug,,,,,69.0
831,1746176159,ai.elimu.vitabu.debug,,,,,69.0
830,1746176279,ai.elimu.vitabu.debug,,,,,61.0
829,1746176377,ai.elimu.vitabu.debug,,,,,68.0
828,1746176579,ai.elimu.vitabu.debug,,,,,78.0
827,1746176592,ai.elimu.vitabu.debug,,,,,67.0
826,1746176602,ai.elimu.vitabu.debug,,,,,61.0
825,1746176720,ai.elimu.vitabu.debug,,,,,61.0
824,1746177098,ai.elimu.vitabu.debug,,,,,68.0
823,1746192397,ai.elimu.vitabu.debug,,,,,61.0
855,1746336545,ai.elimu.vitabu.debug,,,,,5.0
854,1746336613,ai.elimu.vitabu.debug,,,,,4.0
853,1746336617,ai.elimu.vitabu.debug,,,,,4.0
852,1746341156,ai.elimu.vitabu.debug,,,,,5.0
851,1746343460,ai.elimu.vitabu.debug,,,,,21.0
850,1746345445,ai.elimu.vitabu.debug,,,,,16.0
849,1746345475,ai.elimu.vitabu.debug,,,,,5.0
848,1746345567,ai.elimu.vitabu.debug,,,,,7.0
847,1746345596,ai.elimu.vitabu.debug,,,,,20.0
846,1746345711,ai.elimu.vitabu.debug,,,,,12.0
845,1746345790,ai.elimu.vitabu.debug,,,,,13.0
844,1746346031,ai.elimu.vitabu.debug,,,,,20.0
843,1746346035,ai.elimu.vitabu.debug,,,,,20.0
842,1746346056,ai.elimu.vitabu.debug,,,,,22.0
841,1746346074,ai.elimu.vitabu.debug,,,,,3.0
840,1746346083,ai.elimu.vitabu.debug,,,,,5.0
839,1746346178,ai.elimu.vitabu.debug,,,,,4.0
838,1746350973,ai.elimu.vitabu.debug,,,,,12.0
837,1746351088,ai.elimu.vitabu.debug,,,,,15.0
857,1746408423,ai.elimu.vitabu.debug,,,,,2.0
856,1746460341,ai.elimu.vitabu.debug,,,,,12.0
860,1748877265,ai.elimu.vitabu.debug,,,,,21.0
859,1748877316,ai.elimu.vitabu.debug,,,,,22.0
858,1748877334,ai.elimu.vitabu.debug,,,,,5.0
861,1749619965,ai.elimu.vitabu.debug,,,,งานเทศกาลเสื้อกั๊ก,7.0
862,1749619967,ai.elimu.vitabu.debug,,,,งานเทศกาลเสื้อกั๊ก,7.0
863,1749619972,ai.elimu.vitabu.debug,,,,งานเทศกาลเสื้อกั๊ก,7.0
864,1749619975,ai.elimu.vitabu.debug,,,,งานเทศกาลเสื้อกั๊ก,7.0
865,1749619992,ai.elimu.vitabu.debug,,,,นิทานคำกลอน มดจอมขยัน,12.0
866,1749620001,ai.elimu.vitabu.debug,,,,นิทานคำกลอน มดจอมขยัน,12.0
867,1749620728,ai.elimu.vitabu.debug,,,,งานเทศกาลเสื้อกั๊ก,7.0
868,1749620731,ai.elimu.vitabu.debug,,,,งานเทศกาลเสื้อกั๊ก,7.0
869,1749620757,ai.elimu.vitabu.debug,,,,งานเทศกาลเสื้อกั๊ก,7.0
870,1749620759,ai.elimu.vitabu.debug,,,,งานเทศกาลเสื้อกั๊ก,7.0
871,1749620806,ai.elimu.vitabu.debug,,,,งานเทศกาลเสื้อกั๊ก,7.0
872,1749620807,ai.elimu.vitabu.debug,,,,งานเทศกาลเสื้อกั๊ก,7.0
873,1749620821,ai.elimu.vitabu.debug,,,,งานเทศกาลเสื้อกั๊ก,7.0
874,1749620824,ai.elimu.vitabu.debug,,,,งานเทศกาลเสื้อกั๊ก,7.0
876,1749794223,ai.elimu.vitabu.debug,,,,ใครคือเพื่อนของเรากันนะ,5.0
877,1749794248,ai.elimu.vitabu.debug,,,,ใครคือเพื่อนของเรากันนะ,5.0
878,1749871373,ai.elimu.vitabu.debug,,,,บีม่า เจ้าลาขี้เซา,13.0
879,1749871519,ai.elimu.vitabu.debug,,,,งานเทศกาลเสื้อกั๊ก,37.0
880,1749871796,ai.elimu.vitabu.debug,,,,งานเทศกาลเสื้อกั๊ก,37.0
903,1749872102,ai.elimu.vitabu.debug,,,,งานเทศกาลเสื้อกั๊ก,37.0
904,1749872531,ai.elimu.vitabu.debug,,,,งานเทศกาลเสื้อกั๊ก,37.0
911,1749891355,ai.elimu.vitabu.debug,,,,งานเทศกาลเสื้อกั๊ก,37.0
912,1749891790,ai.elimu.vitabu.debug,,,,งานเทศกาลเสื้อกั๊ก,37.0
913,1749893100,ai.elimu.vitabu.debug,,,,ครอบครัวกลมเกลียว,21.0
914,1749893115,ai.elimu.vitabu.debug,,,,นั่นเสียงของใคร,34.0
915,1749893123,ai.elimu.vitabu.debug,,,,นิทานคำกลอน ลูกกวางน้อย,14.0
977,1750430658,ai.elimu.vitabu.debug,,0.0,0.0,ขนหางของเจ้านกยูง,35.0
978,1750430679,ai.elimu.vitabu.debug,,0.0,0.0,ขนหางของเจ้านกยูง,35.0
979,1750430735,ai.elimu.vitabu.debug,,0.0,0.0,กลโกงเจ้าจิ้งจอก,31.0
980,1750430800,ai.elimu.vitabu.debug,,0.0,0.0,กลโกงเจ้าจิ้งจอก,31.0
981,1750432602,ai.elimu.vitabu.debug,,0.0,0.0,กลโกงเจ้าจิ้งจอก,31.0
982,1750432613,ai.elimu.vitabu.debug,,0.0,0.0,กลโกงเจ้าจิ้งจอก,31.0
983,1750432644,ai.elimu.vitabu.debug,,0.0,0.0,กลโกงเจ้าจิ้งจอก,31.0
984,1750432650,ai.elimu.vitabu.debug,,0.0,0.0,ขนหางของเจ้านกยูง,35.0
985,1750432660,ai.elimu.vitabu.debug,,0.0,0.0,ขนหางของเจ้านกยูง,35.0
986,1750432665,ai.elimu.vitabu.debug,,0.0,0.0,ขนหางของเจ้านกยูง,35.0
987,1750432688,ai.elimu.vitabu.debug,,0.0,0.0,ขนหางของเจ้านกยูง,35.0
988,1750432700,ai.elimu.vitabu.debug,,0.0,0.0,งานเทศกาลเสื้อกั๊ก,37.0
989,1750432704,ai.elimu.vitabu.debug,,0.0,0.0,พิกกี้ อยากจะบิน,39.0
990,1750432709,ai.elimu.vitabu.debug,,0.0,0.0,เจ้าแมวสะอาด,18.0
991,1750432776,ai.elimu.vitabu.debug,,0.0,0.0,เจ้าแมวสะอาด,18.0
992,1750432783,ai.elimu.vitabu.debug,,0.0,0.0,เจ้าแมวสะอาด,18.0
993,1750432795,ai.elimu.vitabu.debug,,0.0,0.0,เจ้าแมวสะอาด,18.0
994,1750433501,ai.elimu.vitabu.debug,,0.0,0.0,กลโกงเจ้าจิ้งจอก,31.0
995,1750433519,ai.elimu.vitabu.debug,,0.0,0.0,กลโกงเจ้าจิ้งจอก,31.0
996,1750433534,ai.elimu.vitabu.debug,,0.0,0.0,ขนหางของเจ้านกยูง,35.0
997,1750433553,ai.elimu.vitabu.debug,,0.0,0.0,ขนหางของเจ้านกยูง,35.0
998,1750477231,ai.elimu.vitabu.debug,,0.0,0.0,ขนหางของเจ้านกยูง,35.0
999,1750477255,ai.elimu.vitabu.debug,,0.0,0.0,ครอบครัวกลมเกลียว,21.0
1000,1750477315,ai.elimu.vitabu.debug,,0.0,0.0,นิทานคำกลอน มดจอมขยัน,12.0
1020,1750562374,ai.elimu.vitabu.debug,,0.0,0.0,ขนหางของเจ้านกยูง,35.0
1021,1750562381,ai.elimu.vitabu.debug,,0.0,0.0,ขนหางของเจ้านกยูง,35.0
1022,1750562392,ai.elimu.vitabu.debug,,0.0,0.0,พิกกี้ อยากจะบิน,39.0
1023,1750562403,ai.elimu.vitabu.debug,,0.0,0.0,พิกกี้ อยากจะบิน,39.0
1024,1750562409,ai.elimu.vitabu.debug,,0.0,0.0,ร่างกายของฉัน,2.0
1061,1751114808,ai.elimu.vitabu.debug,"{""eventType"":""STORYBOOK_OPENED""}",0.0,0.0,กลโกงเจ้าจิ้งจอก,31.0
1062,1751120608,ai.elimu.vitabu.debug,"{""eventType"":""STORYBOOK_OPENED""}",0.0,0.0,กลโกงเจ้าจิ้งจอก,31.0
1063,1751120663,ai.elimu.vitabu.debug,"{""eventType"":""STORYBOOK_OPENED""}",0.0,0.0,กลโกงเจ้าจิ้งจอก,31.0
1064,1751120746,ai.elimu.vitabu.debug,"{""eventType"":""STORYBOOK_OPENED""}",0.0,0.0,กลโกงเจ้าจิ้งจอก,31.0
1065,1751120784,ai.elimu.vitabu.debug,"{""eventType"":""STORYBOOK_OPENED""}",0.0,0.0,กลโกงเจ้าจิ้งจอก,31.0
1066,1751120831,ai.elimu.vitabu.debug,"{""eventType"":""STORYBOOK_OPENED""}",0.0,0.0,กลโกงเจ้าจิ้งจอก,31.0
1067,1751120868,ai.elimu.vitabu.debug,"{""eventType"":""STORYBOOK_OPENED""}",0.0,0.0,กลโกงเจ้าจิ้งจอก,31.0
1068,1751120879,ai.elimu.vitabu.debug,"{""eventType"":""STORYBOOK_OPENED""}",0.0,0.0,กบแสนฉลาด,29.0
1069,1751123352,ai.elimu.vitabu.debug,"{""eventType"":""STORYBOOK_OPENED""}",0.0,0.0,กลโกงเจ้าจิ้งจอก,31.0
1070,1751123382,ai.elimu.vitabu.debug,"{""eventType"":""STORYBOOK_OPENED""}",0.0,0.0,กลโกงเจ้าจิ้งจอก,31.0
1071,1751123477,ai.elimu.vitabu.debug,"{""eventType"":""STORYBOOK_OPENED""}",0.0,0.0,กลโกงเจ้าจิ้งจอก,31.0
1072,1751123498,ai.elimu.vitabu.debug,"{""eventType"":""STORYBOOK_OPENED""}",0.0,0.0,กบแสนฉลาด,29.0
1073,1751123785,ai.elimu.vitabu.debug,"{""eventType"":""STORYBOOK_OPENED""}",0.0,0.0,กบแสนฉลาด,29.0
1074,1751123815,ai.elimu.vitabu.debug,"{""eventType"":""STORYBOOK_OPENED""}",0.0,0.0,เด็กชายกับกลอง,15.0
1203,1751348384,ai.elimu.vitabu.debug,"{""eventType"":""STORYBOOK_OPENED""}",0.0,0.0,ใครคือเพื่อนของเรากันนะ,5.0
1211,1752895684,ai.elimu.vitabu.debug,"{""eventType"":""STORYBOOK_OPENED""}",0.0,0.0,ครอบครัวกลมเกลียว,
1212,1752896045,ai.elimu.vitabu.debug,"{""eventType"":""STORYBOOK_COMPLETED"",""seconds_spent_per_chapter"":""[5, 67, 4, 103, 3, 64, 3, 1, 1, 102, 0]""}",0.0,0.0,ครอบครัวกลมเกลียว,
1213,1752896047,ai.elimu.vitabu.debug,"{""eventType"":""STORYBOOK_OPENED""}",0.0,0.0,งานเทศกาลเสื้อกั๊ก,
