id,timestamp,package_name,word_text,word_id,learning_event_type,additional_data
2174,1742373898,ai.elimu.vitabu.debug,aso,,WORD_PRESSED,
2173,1742373914,ai.elimu.vitabu.debug,aso,,WORD_PRESSED,
2172,1742373915,ai.elimu.vitabu.debug,aso,,WORD_PRESSED,
2171,1742373916,ai.elimu.vitabu.debug,aso,,WORD_PRESSED,
2170,1742373922,ai.elimu.vitabu.debug,aso,,WORD_PRESSED,
2169,1742373991,ai.elimu.vitabu.debug,aso,,WORD_PRESSED,
2186,1742470766,ai.elimu.vitabu.debug,aso,,WORD_PRESSED,
2185,1742470769,ai.elimu.vitabu.debug,aso,,WORD_PRESSED,
2184,1742470770,ai.elimu.vitabu.debug,aso,,WORD_PRESSED,
2183,1742470773,ai.elimu.vitabu.debug,aso,,WORD_PRESSED,
2182,1742470774,ai.elimu.vitabu.debug,aso,,WORD_PRESSED,
2181,1742470783,ai.elimu.vitabu.debug,aso,,WORD_PRESSED,
2180,1742470794,ai.elimu.vitabu.debug,aso,,WORD_PRESSED,
2179,1742470796,ai.elimu.vitabu.debug,aso,,WORD_PRESSED,
2178,1742470798,ai.elimu.vitabu.debug,aso,,WORD_PRESSED,
2177,1742470799,ai.elimu.vitabu.debug,aso,,WORD_PRESSED,
2176,1742470805,ai.elimu.vitabu.debug,aso,,WORD_PRESSED,
2175,1742470808,ai.elimu.vitabu.debug,aso,,WORD_PRESSED,
2219,1742536671,ai.elimu.vitabu.debug,iskuwirel,,WORD_PRESSED,
2218,1742536675,ai.elimu.vitabu.debug,silang,,WORD_PRESSED,
2217,1742536677,ai.elimu.vitabu.debug,silang,,WORD_PRESSED,
2216,1742536678,ai.elimu.vitabu.debug,masaya,,WORD_PRESSED,
2215,1742536694,ai.elimu.vitabu.debug,gabi,,WORD_PRESSED,
2214,1742536698,ai.elimu.vitabu.debug,iskuwirel,,WORD_PRESSED,
2213,1742536700,ai.elimu.vitabu.debug,nais,,WORD_PRESSED,
2212,1742536702,ai.elimu.vitabu.debug,paaralan,,WORD_PRESSED,
2211,1742536818,ai.elimu.vitabu.debug,masaya,,WORD_PRESSED,
2210,1742536819,ai.elimu.vitabu.debug,sanggol,,WORD_PRESSED,
2209,1742536827,ai.elimu.vitabu.debug,bahay,,WORD_PRESSED,
2208,1742536829,ai.elimu.vitabu.debug,tumakbo,,WORD_PRESSED,
2207,1742536833,ai.elimu.vitabu.debug,magsalita,,WORD_PRESSED,
2206,1742536834,ai.elimu.vitabu.debug,oras,,WORD_PRESSED,
2205,1742536836,ai.elimu.vitabu.debug,ng,,WORD_PRESSED,
2204,1742536839,ai.elimu.vitabu.debug,hindi,,WORD_PRESSED,
2203,1742536840,ai.elimu.vitabu.debug,sila,,WORD_PRESSED,
2202,1742536842,ai.elimu.vitabu.debug,ang,,WORD_PRESSED,
2201,1742536844,ai.elimu.vitabu.debug,kapag,,WORD_PRESSED,
2200,1742536845,ai.elimu.vitabu.debug,sanggol,,WORD_PRESSED,
2199,1742536847,ai.elimu.vitabu.debug,magsalita,,WORD_PRESSED,
2198,1742536849,ai.elimu.vitabu.debug,silang,,WORD_PRESSED,
2197,1742536850,ai.elimu.vitabu.debug,kung,,WORD_PRESSED,
2196,1742540148,ai.elimu.vitabu.debug,araw,,WORD_PRESSED,
2195,1742540151,ai.elimu.vitabu.debug,tanong,,WORD_PRESSED,
2194,1742540153,ai.elimu.vitabu.debug,bata,,WORD_PRESSED,
2193,1742540155,ai.elimu.vitabu.debug,tanong,,WORD_PRESSED,
2192,1742540156,ai.elimu.vitabu.debug,araw,,WORD_PRESSED,
2191,1742540158,ai.elimu.vitabu.debug,tanong,,WORD_PRESSED,
2190,1742540159,ai.elimu.vitabu.debug,enerhiya,,WORD_PRESSED,
2189,1742540162,ai.elimu.vitabu.debug,bata,,WORD_PRESSED,
2188,1742540164,ai.elimu.vitabu.debug,planeta,,WORD_PRESSED,
2187,1742540166,ai.elimu.vitabu.debug,makita,,WORD_PRESSED,
2232,1742985527,ai.elimu.vitabu.debug,ako,,WORD_PRESSED,
2231,1742985819,ai.elimu.vitabu.debug,isang,,WORD_PRESSED,
2230,1742997714,ai.elimu.vitabu.debug,sisiw,,WORD_PRESSED,
2229,1742997719,ai.elimu.vitabu.debug,bibe,,WORD_PRESSED,
2228,1742997735,ai.elimu.vitabu.debug,bibe,,WORD_PRESSED,
2227,1742997736,ai.elimu.vitabu.debug,munting,,WORD_PRESSED,
2226,1742997740,ai.elimu.vitabu.debug,bibe,,WORD_PRESSED,
2225,1742997741,ai.elimu.vitabu.debug,bibe,,WORD_PRESSED,
2224,1742997742,ai.elimu.vitabu.debug,bibe,,WORD_PRESSED,
2223,1742997744,ai.elimu.vitabu.debug,munting,,WORD_PRESSED,
2222,1742997745,ai.elimu.vitabu.debug,isang,,WORD_PRESSED,
2221,1742997750,ai.elimu.vitabu.debug,silang,,WORD_PRESSED,
2220,1742997752,ai.elimu.vitabu.debug,araw,,WORD_PRESSED,
2235,1743092337,ai.elimu.vitabu.debug,malapit,,WORD_PRESSED,
2234,1743092349,ai.elimu.vitabu.debug,lumipad,,WORD_PRESSED,
2233,1743092353,ai.elimu.vitabu.debug,lumipad,,WORD_PRESSED,
2245,1743587295,ai.elimu.vitabu.debug,ngayong,,WORD_PRESSED,
2244,1743587304,ai.elimu.vitabu.debug,araw,,WORD_PRESSED,
2243,1743590014,ai.elimu.vitabu.debug,hindi,,WORD_PRESSED,
2242,1743590016,ai.elimu.vitabu.debug,pusa,,WORD_PRESSED,
2241,1743590020,ai.elimu.vitabu.debug,mga,,WORD_PRESSED,
2240,1743590023,ai.elimu.vitabu.debug,mata,,WORD_PRESSED,
2239,1743590027,ai.elimu.vitabu.debug,baboy,,WORD_PRESSED,
2238,1743590065,ai.elimu.vitabu.debug,isang,,WORD_PRESSED,
2237,1743595182,ai.elimu.vitabu.debug,ngayon,,WORD_PRESSED,
2236,1743596534,ai.elimu.vitabu.debug,ngayong,,WORD_PRESSED,
2251,1743674742,ai.elimu.vitabu.debug,munting,,WORD_PRESSED,
2250,1743674744,ai.elimu.vitabu.debug,sisiw,,WORD_PRESSED,
2249,1743674750,ai.elimu.vitabu.debug,bibe,,WORD_PRESSED,
2248,1743695416,ai.elimu.vitabu.debug,tubig,,WORD_PRESSED,
2247,1743695426,ai.elimu.vitabu.debug,tubig,,WORD_PRESSED,
2246,1743695430,ai.elimu.vitabu.debug,sobrang,,WORD_PRESSED,
2269,1744279095,ai.elimu.vitabu.debug,isang,,WORD_PRESSED,
2268,1744280113,ai.elimu.vitabu.debug,ngayon,,WORD_PRESSED,
2267,1744280114,ai.elimu.vitabu.debug,ako,,WORD_PRESSED,
2266,1744280116,ai.elimu.vitabu.debug,ay,,WORD_PRESSED,
2265,1744280117,ai.elimu.vitabu.debug,isang,,WORD_PRESSED,
2264,1744280121,ai.elimu.vitabu.debug,tingnan,,WORD_PRESSED,
2263,1744280123,ai.elimu.vitabu.debug,mo,,WORD_PRESSED,
2262,1744280124,ai.elimu.vitabu.debug,mo,,WORD_PRESSED,
2261,1744280126,ai.elimu.vitabu.debug,kung,,WORD_PRESSED,
2260,1744280127,ai.elimu.vitabu.debug,gaano,,WORD_PRESSED,
2259,1744280129,ai.elimu.vitabu.debug,tumalon,,WORD_PRESSED,
2258,1744280305,ai.elimu.vitabu.debug,buwan,,WORD_PRESSED,
2257,1744280661,ai.elimu.vitabu.debug,tumalon,,WORD_PRESSED,
2256,1744280663,ai.elimu.vitabu.debug,tingnan,,WORD_PRESSED,
2255,1744280672,ai.elimu.vitabu.debug,talaga,,WORD_PRESSED,
2254,1744280927,ai.elimu.vitabu.debug,talaga,,WORD_PRESSED,
2253,1744280935,ai.elimu.vitabu.debug,pusa,,WORD_PRESSED,
2252,1744281876,ai.elimu.vitabu.debug,tingnan,,WORD_PRESSED,
2298,1744364215,ai.elimu.vitabu.debug,ibon,,WORD_PRESSED,
2297,1744364216,ai.elimu.vitabu.debug,mga,,WORD_PRESSED,
2274,1744877922,ai.elimu.vitabu.debug,araw,,WORD_PRESSED,
2273,1744877927,ai.elimu.vitabu.debug,lawa,,WORD_PRESSED,
2272,1744877931,ai.elimu.vitabu.debug,lawa,,WORD_PRESSED,
2271,1744882006,ai.elimu.vitabu.debug,tutulong,,WORD_PRESSED,
2270,1744882007,ai.elimu.vitabu.debug,araw,,WORD_PRESSED,
2280,1745935652,ai.elimu.vitabu.debug,araw,,WORD_PRESSED,
2279,1745935655,ai.elimu.vitabu.debug,araw,,WORD_PRESSED,
2278,1745935663,ai.elimu.vitabu.debug,ngayong,,WORD_PRESSED,
2277,1745935679,ai.elimu.vitabu.debug,kami,,WORD_PRESSED,
2276,1745935682,ai.elimu.vitabu.debug,kami,,WORD_PRESSED,
2275,1745935687,ai.elimu.vitabu.debug,nanay,,WORD_PRESSED,
2292,1746108657,ai.elimu.vitabu.debug,sa,,WORD_PRESSED,
2291,1746108659,ai.elimu.vitabu.debug,kanyang,,WORD_PRESSED,
2290,1746108663,ai.elimu.vitabu.debug,ibon,,WORD_PRESSED,
2289,1746108666,ai.elimu.vitabu.debug,ibon,,WORD_PRESSED,
2288,1746108677,ai.elimu.vitabu.debug,ibon,,WORD_PRESSED,
2287,1746108679,ai.elimu.vitabu.debug,ibon,,WORD_PRESSED,
2286,1746108683,ai.elimu.vitabu.debug,ibon,,WORD_PRESSED,
2285,1746108688,ai.elimu.vitabu.debug,ibon,,WORD_PRESSED,
2284,1746108694,ai.elimu.vitabu.debug,ibon,,WORD_PRESSED,
2283,1746108697,ai.elimu.vitabu.debug,ibon,,WORD_PRESSED,
2282,1746108699,ai.elimu.vitabu.debug,ina,,WORD_PRESSED,
2281,1746108703,ai.elimu.vitabu.debug,ibon,,WORD_PRESSED,
2296,1748962041,ai.elimu.vitabu.debug,si,,WORD_PRESSED,
2295,1748962042,ai.elimu.vitabu.debug,ng,,WORD_PRESSED,
2294,1748962043,ai.elimu.vitabu.debug,isang,,WORD_PRESSED,
2293,1748962045,ai.elimu.vitabu.debug,ibon,,WORD_PRESSED,
2300,1749307993,ai.elimu.vitabu.debug,ngayong,,WORD_PRESSED,
2299,1749307995,ai.elimu.vitabu.debug,araw,,WORD_PRESSED,
2301,1749578831,ai.elimu.vitabu.debug,bibe,,WORD_PRESSED,
2302,1749637144,ai.elimu.vitabu.debug,salamin,,WORD_PRESSED,
2303,1749637277,ai.elimu.vitabu.debug,na,,WORD_PRESSED,
2304,1749637283,ai.elimu.vitabu.debug,ang,,WORD_PRESSED,
2305,1749637285,ai.elimu.vitabu.debug,bulaklak,,WORD_PRESSED,
2306,1749637473,ai.elimu.vitabu.debug,ibon,,WORD_PRESSED,
