id,timestamp,package_name,additional_data,research_experiment,experiment_group,word_text,word_id
92350,1741600222,ai.elimu.vitabu.debug,,,,टिड्डा,391
92353,1741674564,ai.elimu.vitabu.debug,,,,घर,79
92352,1741691201,ai.elimu.vitabu.debug,,,,विमान,109
92351,1741692010,ai.elimu.vitabu.debug,,,,सभी,176
92354,1741850450,ai.elimu.vitabu.debug,,,,पानी,125
92358,1742194006,ai.elimu.vitabu.debug,,,,क्रिकेट,404
92357,1742194519,ai.elimu.vitabu.debug,,,,क्रिकेट,404
92356,1742194525,ai.elimu.vitabu.debug,,,,यह,115
92355,1742202372,ai.elimu.vitabu.debug,,,,राजा,36
92361,1742293055,ai.elimu.vitabu.debug,,,,इन,258
92360,1742293056,ai.elimu.vitabu.debug,,,,सभी,176
92359,1742293058,ai.elimu.vitabu.debug,,,,इकट्ठा,304
92386,1742365380,ai.elimu.vitabu.debug,,,,सभी,176
92385,1742365389,ai.elimu.vitabu.debug,,,,कुत्ता,65
92384,1742365392,ai.elimu.vitabu.debug,,,,लेकिन,91
92383,1742365394,ai.elimu.vitabu.debug,,,,हैं,68
92382,1742365414,ai.elimu.vitabu.debug,,,,हमेशा,416
92381,1742365417,ai.elimu.vitabu.debug,,,,जाना,289
92380,1742367397,ai.elimu.vitabu.debug,,,,अम्मा,166
92379,1742372494,ai.elimu.vitabu.debug,,,,अम्मा,166
92378,1742372497,ai.elimu.vitabu.debug,,,,बात,159
92377,1742372940,ai.elimu.vitabu.debug,,,,अम्मा,166
92376,1742372944,ai.elimu.vitabu.debug,,,,बात,159
92375,1742372949,ai.elimu.vitabu.debug,,,,रात,51
92374,1742372951,ai.elimu.vitabu.debug,,,,मिल,303
92373,1742372956,ai.elimu.vitabu.debug,,,,रात,51
92372,1742372961,ai.elimu.vitabu.debug,,,,पेड़,238
92371,1742377193,ai.elimu.vitabu.debug,,,,इन,258
92370,1742377195,ai.elimu.vitabu.debug,,,,सभी,176
92369,1742377203,ai.elimu.vitabu.debug,,,,कुत्ता,65
92368,1742377209,ai.elimu.vitabu.debug,,,,जाना,289
92367,1742377213,ai.elimu.vitabu.debug,,,,और,19
92366,1742377214,ai.elimu.vitabu.debug,,,,मैं,33
92365,1742377218,ai.elimu.vitabu.debug,,,,लगता,305
92364,1742377221,ai.elimu.vitabu.debug,,,,समय,171
92363,1742377244,ai.elimu.vitabu.debug,,,,स्कूल,265
92362,1742377246,ai.elimu.vitabu.debug,,,,पूरी,81
92394,1742986069,ai.elimu.vitabu.debug,,,,सब,173
92393,1742986073,ai.elimu.vitabu.debug,,,,सब,173
92392,1742986090,ai.elimu.vitabu.debug,,,,पापा,269
92391,1742986093,ai.elimu.vitabu.debug,,,,माँ,107
92390,1742997896,ai.elimu.vitabu.debug,,,,माँ,107
92389,1742997901,ai.elimu.vitabu.debug,,,,हवा,185
92388,1742997903,ai.elimu.vitabu.debug,,,,समय,171
92387,1742997904,ai.elimu.vitabu.debug,,,,घर,79
92419,1743673128,ai.elimu.vitabu.debug,,,,आज,195
92418,1743673159,ai.elimu.vitabu.debug,,,,देखो,38
92417,1743673181,ai.elimu.vitabu.debug,,,,क्रिकेट,404
92416,1743673192,ai.elimu.vitabu.debug,,,,अब,130
92415,1743673197,ai.elimu.vitabu.debug,,,,आज,195
92414,1743673203,ai.elimu.vitabu.debug,,,,अपना,230
92413,1743673231,ai.elimu.vitabu.debug,,,,स्कूल,265
92412,1743673234,ai.elimu.vitabu.debug,,,,पूरी,81
92411,1743698121,ai.elimu.vitabu.debug,,,,लाल,297
92410,1743698141,ai.elimu.vitabu.debug,,,,लाल,297
92409,1743698216,ai.elimu.vitabu.debug,,,,दादी,7
92408,1743698231,ai.elimu.vitabu.debug,,,,आलू,306
92407,1743698264,ai.elimu.vitabu.debug,,,,दादी,7
92406,1743698286,ai.elimu.vitabu.debug,,,,आलू,306
92405,1743698289,ai.elimu.vitabu.debug,,,,आलू,306
92404,1743698296,ai.elimu.vitabu.debug,,,,भौं,307
92403,1743698337,ai.elimu.vitabu.debug,,,,विमान,109
92402,1743698406,ai.elimu.vitabu.debug,,,,दिन,162
92401,1743698409,ai.elimu.vitabu.debug,,,,दिन,162
92400,1743698429,ai.elimu.vitabu.debug,,,,दिन,162
92399,1743698466,ai.elimu.vitabu.debug,,,,हवाई,204
92398,1743698468,ai.elimu.vitabu.debug,,,,जहाज़,182
92397,1743698470,ai.elimu.vitabu.debug,,,,अम्मा,166
92396,1743698473,ai.elimu.vitabu.debug,,,,अम्मा,166
92395,1743698486,ai.elimu.vitabu.debug,,,,अम्मा,166
92435,1744275934,ai.elimu.vitabu.debug,,,,राजा,36
92434,1744275951,ai.elimu.vitabu.debug,,,,वह,32
92433,1744275953,ai.elimu.vitabu.debug,,,,बहुत,60
92432,1744275959,ai.elimu.vitabu.debug,,,,राजा,36
92431,1744275978,ai.elimu.vitabu.debug,,,,कुत्ता,65
92430,1744275979,ai.elimu.vitabu.debug,,,,दिन,162
92429,1744275981,ai.elimu.vitabu.debug,,,,राजा,36
92428,1744275983,ai.elimu.vitabu.debug,,,,कुत्ता,65
92427,1744276781,ai.elimu.vitabu.debug,,,,कुत्ता,65
92426,1744276785,ai.elimu.vitabu.debug,,,,कुत्ता,65
92425,1744276788,ai.elimu.vitabu.debug,,,,राजा,36
92424,1744276790,ai.elimu.vitabu.debug,,,,कुत्ते,308
92423,1744276944,ai.elimu.vitabu.debug,,,,लाल,297
92422,1744276958,ai.elimu.vitabu.debug,,,,दादी,7
92421,1744276959,ai.elimu.vitabu.debug,,,,आलू,306
92420,1744280406,ai.elimu.vitabu.debug,,,,कुत्ता,65
92445,1744632463,ai.elimu.vitabu.debug,,,,जाता,134
92444,1744632483,ai.elimu.vitabu.debug,,,,खाना,302
92443,1744632515,ai.elimu.vitabu.debug,,,,और,19
92442,1744632517,ai.elimu.vitabu.debug,,,,भुक्कड़,301
92441,1744632519,ai.elimu.vitabu.debug,,,,जंगली,300
92440,1744632540,ai.elimu.vitabu.debug,,,,कौन,184
92439,1744632556,ai.elimu.vitabu.debug,,,,खाना,302
92438,1744632558,ai.elimu.vitabu.debug,,,,जाता,134
92437,1744632562,ai.elimu.vitabu.debug,,,,और,19
92436,1744632594,ai.elimu.vitabu.debug,,,,बारिश,104
92453,1744882171,ai.elimu.vitabu.debug,,,,टिड्डा,391
92452,1744882176,ai.elimu.vitabu.debug,,,,टिड्डा,391
92451,1744882184,ai.elimu.vitabu.debug,,,,तितलियाँ,375
92450,1744882193,ai.elimu.vitabu.debug,,,,पत्तियों,393
92449,1744882203,ai.elimu.vitabu.debug,,,,व्याध,389
92448,1744882213,ai.elimu.vitabu.debug,,,,पतंगे,376
92447,1744882226,ai.elimu.vitabu.debug,,,,लाल,297
92446,1744882229,ai.elimu.vitabu.debug,,,,कीड़े,299
92458,1745067427,ai.elimu.vitabu.debug,,,,टिड्डा,391
92457,1745067438,ai.elimu.vitabu.debug,,,,तितलियाँ,375
92456,1745067480,ai.elimu.vitabu.debug,,,,तक,143
92455,1745067481,ai.elimu.vitabu.debug,,,,का,73
92454,1745067495,ai.elimu.vitabu.debug,,,,कुत्ता,65
