id,timestamp,package_name,storybook_title,storybook_id,learning_event_type,additional_data
25,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
26,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
27,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
28,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
29,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
30,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
31,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
32,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
33,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
34,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
35,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
128,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
129,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
130,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
131,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
132,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
133,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
134,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
135,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
136,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
137,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
138,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
231,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
232,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
233,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
234,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
235,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
236,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
237,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
238,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
239,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
240,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
241,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
334,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
335,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
336,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
337,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
338,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
339,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
340,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
341,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
342,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
343,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
344,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
437,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
438,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
439,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
440,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
441,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
442,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
443,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
444,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
445,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
446,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
447,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
540,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
541,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
542,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
543,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
544,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
545,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
546,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
547,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
548,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
549,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
550,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
643,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
644,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
645,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
646,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
647,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
648,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
649,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
650,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
651,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
652,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
653,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
746,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
747,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
748,1746522127000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
