id,timestamp,package_name,storybook_title,storybook_id,learning_event_type,additional_data
352,1607886243000,ai.elimu.vitabu,Ang Aming Pamilya,2,STORYBOOK_OPENED,
351,1607886361000,ai.elimu.vitabu,Huwag Gisingin ang Sanggol!,33,STORYBOOK_OPENED,
350,1607886547000,ai.elimu.vitabu,Ang Aming Pamilya,2,STORYBOOK_OPENED,
349,1607886585000,ai.elimu.vitabu,Ang Langgam at Tinapay,14,STORYBOOK_OPENED,
348,1607886596000,ai.elimu.vitabu,Green Star,22,STORYBOOK_OPENED,
347,1607887280000,ai.elimu.vitabu,Sino ang Tutulong sa Akin?,26,STORYBOOK_OPENED,
346,1607887715000,ai.elimu.vitabu,Ang Paglalakbay sa Hardin,11,STORYBOOK_OPENED,
353,1608060089000,ai.elimu.vitabu,Si Tumi ay Namasyal sa Parke.,39,STORYBOOK_OPENED,
354,1608158048000,ai.elimu.vitabu,Ang Lola kong Naghahagis at Sumasambot ng mga Bagay,40,STORYBOOK_OPENED,
356,1608245367000,ai.elimu.vitabu,Si Tumi ay Namasyal sa Parke.,39,STORYBOOK_OPENED,
355,1608245430000,ai.elimu.vitabu,Si Tumi ay Namasyal sa Parke.,39,STORYBOOK_OPENED,
358,1608389011000,ai.elimu.vitabu,Rudi,41,STORYBOOK_OPENED,
357,1608389194000,ai.elimu.vitabu,Rudi,41,STORYBOOK_OPENED,
359,1608489906000,ai.elimu.vitabu,Ganito Lumiwanag ang Aking Mukha,42,STORYBOOK_OPENED,
