id,timestamp,package_name,word_text,word_id,learning_event_type,additional_data
1854,1607886607000,,sa,4,WORD_PRESSED,
1853,1607886608000,,kaniyang,145,WORD_PRESSED,
1852,1607886611000,,oras,279,WORD_PRESSED,
1851,1607886616000,,bagong,289,WORD_PRESSED,
1850,1607886618000,,paano,432,WORD_PRESSED,
1849,1607886620000,,alam,200,WORD_PRESSED,
1848,1607886622000,,paano,432,WORD_PRESSED,
1847,1607886623000,,kung,110,WORD_PRESSED,
1846,1607886625000,,ng,137,WORD_PRESSED,
1845,1607886626000,,gamit,342,WORD_PRESSED,
1844,1607886628000,,ang,1,WORD_PRESSED,
1843,1607886630000,,enerhiya,265,WORD_PRESSED,
1842,1607886634000,,mula,315,WORD_PRESSED,
1841,1607886636000,,araw,26,WORD_PRESSED,
1840,1607886640000,,araw,26,WORD_PRESSED,
1839,1607887296000,,gusto,249,WORD_PRESSED,
1838,1607887298000,,kong,37,WORD_PRESSED,
1837,1607887299000,,ng,137,WORD_PRESSED,
1836,1607887300000,,aklat,319,WORD_PRESSED,
1835,1607887303000,,wala,225,WORD_PRESSED,
1834,1607887305000,,akong,97,WORD_PRESSED,
1833,1607887306000,,aklat,319,WORD_PRESSED,
1832,1607887311000,,tutulungan,320,WORD_PRESSED,
1831,1607887312000,,tutulungan,320,WORD_PRESSED,
1830,1607887314000,,tatay,55,WORD_PRESSED,
1829,1607887317000,,larawan,410,WORD_PRESSED,
1828,1607887320000,,larawan,410,WORD_PRESSED,
1827,1607887322000,,larawan,410,WORD_PRESSED,
1826,1607887330000,,nanay,41,WORD_PRESSED,
1825,1607887332000,,nanay,41,WORD_PRESSED,
1824,1607887334000,,naman,393,WORD_PRESSED,
1823,1607887335000,,ang,1,WORD_PRESSED,
1822,1607887339000,,naman,393,WORD_PRESSED,
1821,1607887344000,,lola,51,WORD_PRESSED,
1820,1607887347000,,naman,393,WORD_PRESSED,
1819,1607887353000,,larawan,410,WORD_PRESSED,
1818,1607887356000,,tutulungan,320,WORD_PRESSED,
1817,1607887357000,,lolo,52,WORD_PRESSED,
1816,1607887359000,,magsulat,73,WORD_PRESSED,
1815,1607887363000,,magsulat,73,WORD_PRESSED,
1814,1607887368000,,magsulat,73,WORD_PRESSED,
1813,1607887379000,,tutulungan,320,WORD_PRESSED,
1812,1607887381000,,kuya,49,WORD_PRESSED,
1811,1607887389000,,aklat,319,WORD_PRESSED,
1810,1607887390000,,may,90,WORD_PRESSED,
1809,1607887391000,,aklat,319,WORD_PRESSED,
1808,1607887395000,,ngayon,226,WORD_PRESSED,
1807,1607887397000,,natin,201,WORD_PRESSED,
1806,1607887399000,,aklat,319,WORD_PRESSED,
1856,1608060094000,,ngayon,226,WORD_PRESSED,
1855,1608060095000,,araw,26,WORD_PRESSED,
1858,1608158080000,,mga,143,WORD_PRESSED,
1857,1608158089000,,ano,95,WORD_PRESSED,
1863,1608245379000,,mama,442,WORD_PRESSED,
1862,1608245391000,,mama,442,WORD_PRESSED,
1861,1608245395000,,ano,95,WORD_PRESSED,
1860,1608245397000,,mama,442,WORD_PRESSED,
1859,1608245416000,,mama,442,WORD_PRESSED,
1872,1608389050000,,bata,357,WORD_PRESSED,
1871,1608389067000,,kaibigan,40,WORD_PRESSED,
1870,1608389069000,,bata,357,WORD_PRESSED,
1869,1608389098000,,mata,347,WORD_PRESSED,
1868,1608389101000,,mata,347,WORD_PRESSED,
1867,1608389108000,,masaya,437,WORD_PRESSED,
1866,1608389110000,,kaming,48,WORD_PRESSED,
1865,1608389199000,,ako,14,WORD_PRESSED,
1864,1608389206000,,bata,357,WORD_PRESSED,
1893,1608489909000,,ang,1,WORD_PRESSED,
1892,1608489911000,,aking,230,WORD_PRESSED,
1891,1608489914000,,tulad,202,WORD_PRESSED,
1890,1608489916000,,araw,26,WORD_PRESSED,
1889,1608489918000,,liwanag,398,WORD_PRESSED,
1888,1608489921000,,buwan,287,WORD_PRESSED,
1887,1608489925000,,bituin,241,WORD_PRESSED,
1886,1608489929000,,bituin,241,WORD_PRESSED,
1885,1608489934000,,tulad,202,WORD_PRESSED,
1884,1608489937000,,gabi,436,WORD_PRESSED,
1883,1608489938000,,gabi,436,WORD_PRESSED,
1882,1608489950000,,liwanag,398,WORD_PRESSED,
1881,1608489955000,,katulad,219,WORD_PRESSED,
1880,1608489958000,,ilalim,383,WORD_PRESSED,
1879,1608489959000,,dagat,396,WORD_PRESSED,
1878,1608489965000,,ilalim,383,WORD_PRESSED,
1877,1608489970000,,bulate,134,WORD_PRESSED,
1876,1608489977000,,nasa,278,WORD_PRESSED,
1875,1608489978000,,isdang,405,WORD_PRESSED,
1874,1608489982000,,dagat,396,WORD_PRESSED,
1873,1608489988000,,wakas,399,WORD_PRESSED,
