id,timestamp,package_name,word_text,word_id,learning_event_type,additional_data
4,1603233447000,ai.elimu.vitabu,all,108,WORD_PRESSED,
3,1603233448000,ai.elimu.vitabu,she,139,WORD_PRESSED,
2,1603233449000,ai.elimu.vitabu,yellow,55,WORD_PRESSED,
1,1603233451000,ai.elimu.vitabu,yellow,55,WORD_PRESSED,
21,1603400105000,ai.elimu.vitabu,king,173,WORD_PRESSED,
20,1603400123000,ai.elimu.vitabu,king,173,WORD_PRESSED,
19,1603400178000,ai.elimu.vitabu,am,109,WORD_PRESSED,
18,1603400179000,ai.elimu.vitabu,a,21,WORD_PRESSED,
17,1603400181000,ai.elimu.vitabu,out,132,WORD_PRESSED,
16,1603400182000,ai.elimu.vitabu,my,43,WORD_PRESSED,
15,1603400183000,ai.elimu.vitabu,am,109,WORD_PRESSED,
14,1603400184000,ai.elimu.vitabu,a,21,WORD_PRESSED,
13,1603400188000,ai.elimu.vitabu,out,132,WORD_PRESSED,
12,1603400191000,ai.elimu.vitabu,new,127,WORD_PRESSED,
11,1603400197000,ai.elimu.vitabu,will,155,WORD_PRESSED,
10,1603400208000,ai.elimu.vitabu,jump,38,WORD_PRESSED,
9,1603400209000,ai.elimu.vitabu,on,130,WORD_PRESSED,
8,1603400210000,ai.elimu.vitabu,the,50,WORD_PRESSED,
7,1603400211000,ai.elimu.vitabu,moon,439,WORD_PRESSED,
6,1603400212000,ai.elimu.vitabu,moon,439,WORD_PRESSED,
5,1603400221000,ai.elimu.vitabu,am,109,WORD_PRESSED,
27,1604861320000,ai.elimu.vitabu,the,50,WORD_PRESSED,
26,1604861321000,ai.elimu.vitabu,am,109,WORD_PRESSED,
25,1604861322000,ai.elimu.vitabu,said,48,WORD_PRESSED,
24,1604861323000,ai.elimu.vitabu,rabbit,705,WORD_PRESSED,
23,1604861344000,ai.elimu.vitabu,no,128,WORD_PRESSED,
22,1604861346000,ai.elimu.vitabu,am,109,WORD_PRESSED,
