id,timestamp,package_name,mastery_score,time_spent_ms,additional_data,research_experiment,experiment_group,word_text,word_id
20555,1749896216,ai.elimu.kukariri,1.0,6297,,,,like,125
20556,1749896220,ai.elimu.kukariri,1.0,3876,,,,said,48
20557,1749896224,ai.elimu.kukariri,1.0,3723,,,,blue,25
20558,1749896226,ai.elimu.kukariri,1.0,2350,,,,look,40
20559,1749896232,ai.elimu.kukariri,1.0,5269,,,,red,46
20560,1749896244,ai.elimu.kukariri,1.0,12360,,,,bird,67
20561,1749896246,ai.elimu.kukariri,0.0,2345,,,,family,84
20562,1750158560,ai.elimu.kukariri,1.0,2876,,,,they,144
20563,1750158564,ai.elimu.kukariri,1.0,3875,,,,fly,670
20564,1750158583,ai.elimu.kukariri,1.0,18570,,,,mother,105
20565,1750158586,ai.elimu.kukariri,1.0,3298,,,,birds,706
20566,1750158588,ai.elimu.kukariri,1.0,2458,,,,be,113
20567,1750158597,ai.elimu.kukariri,1.0,8493,,,,stars,707
20568,1750241633,ai.elimu.kukariri,1.0,1328,,,,birds,706
20569,1750341581,ai.elimu.kukariri,1.0,1330,,,,like,125
20570,1750341582,ai.elimu.kukariri,0.0,1564,,,,said,48
20571,1750345073,ai.elimu.kukariri,1.0,2676,,0.0,0.0,blue,25
20572,1750345075,ai.elimu.kukariri,0.0,1394,,0.0,0.0,look,40
20573,1750402989,ai.elimu.kukariri,1.0,1288,,0.0,0.0,star,710
20574,1750423031,ai.elimu.kukariri,1.0,1521,,0.0,0.0,stars,707
20575,1750563198,ai.elimu.kukariri,1.0,1856,,0.0,0.0,stars,707
20576,1750563199,ai.elimu.kukariri,0.0,1142,,0.0,0.0,sleep,625
20577,1750563201,ai.elimu.kukariri,1.0,2017,,0.0,0.0,sleep,625
20578,1751098556,ai.elimu.kukariri,1.0,5876,,0.0,0.0,was,149
20579,1751180229,ai.elimu.kukariri,1.0,1397,,0.0,0.0,was,149
20580,1751180230,ai.elimu.kukariri,0.0,1287,,0.0,0.0,elephant,91
20581,1751272459,ai.elimu.kukariri,1.0,1902,,0.0,0.0,is,36
20582,1751353493,ai.elimu.kukariri,0.0,1365,,0.0,0.0,is,36
20583,1751353515,ai.elimu.kukariri,0.0,21921,,0.0,0.0,was,149
20584,1751353613,ai.elimu.kukariri,0.0,1980,,0.0,0.0,is,36
20585,1751353626,ai.elimu.kukariri,0.0,13379,,0.0,0.0,was,149
20586,1751353631,ai.elimu.kukariri,0.0,4588,,0.0,0.0,will,155
20587,1751353637,ai.elimu.kukariri,0.0,6605,,0.0,0.0,look,40
20588,1751353642,ai.elimu.kukariri,0.0,5047,,0.0,0.0,elephant,91
20593,1751725682,ai.elimu.kukariri,1.0,3912,,0.0,0.0,is,36
20594,1751725685,ai.elimu.kukariri,1.0,3045,,0.0,0.0,was,149
20598,1752558223,ai.elimu.kukariri,1.0,12436,,0.0,0.0,is,36
20599,1752558225,ai.elimu.kukariri,1.0,2083,,0.0,0.0,was,149
20600,1752558227,ai.elimu.kukariri,1.0,1408,,0.0,0.0,will,155
20601,1752558228,ai.elimu.kukariri,0.0,1270,,0.0,0.0,look,40
20602,1752558233,ai.elimu.kukariri,0.0,5131,,0.0,0.0,elephant,91
20603,1752558234,ai.elimu.kukariri,1.0,1208,,0.0,0.0,sleep,625
20604,1752558237,ai.elimu.kukariri,1.0,2583,,0.0,0.0,look,40
20605,1752558240,ai.elimu.kukariri,0.0,2991,,0.0,0.0,elephant,91
