id,timestamp,android_id,package_name,word_id,word_text,learning_event_type,additional_data
1440,1603318046000,6122***4efb,,32,malaki,WORD_PRESSED,
1441,1603318025000,6122***4efb,,32,malaki,WORD_PRESSED,
1442,1603318020000,6122***4efb,,3,na,WORD_PRESSED,
1443,1603318015000,6122***4efb,,32,malaki,WORD_PRESSED,
1444,1603318013000,6122***4efb,,14,ako,WORD_PRESSED,
1445,1603847822000,6122***4efb,,143,mga,WORD_PRESSED,
1446,1603847819000,6122***4efb,,1,ang,WORD_PRESSED,
1447,1603847817000,6122***4efb,,15,puno,WORD_PRESSED,
1448,1603847814000,6122***4efb,,2,ay,WORD_PRESSED,
1449,1603847810000,6122***4efb,,393,naman,WORD_PRESSED,
1450,1603847806000,6122***4efb,,8,ni,WORD_PRESSED,
1451,1603883830000,6122***4efb,,314,kalawakan,WORD_PRESSED,
1452,1603883825000,6122***4efb,,5,at,WORD_PRESSED,
1453,1603883755000,6122***4efb,,263,tingnan,WORD_PRESSED,
1454,1603883746000,6122***4efb,,374,pagkatapos,WORD_PRESSED,
1455,1603883714000,6122***4efb,,37,kong,WORD_PRESSED,
1456,1603883712000,6122***4efb,,249,gusto,WORD_PRESSED,
1457,1603883705000,6122***4efb,,233,gaano,WORD_PRESSED,
1458,1603883541000,6122***4efb,,14,ako,WORD_PRESSED,
1459,1603883533000,6122***4efb,,14,ako,WORD_PRESSED,
1460,1603883532000,6122***4efb,,179,niya,WORD_PRESSED,
1461,1603883525000,6122***4efb,,179,niya,WORD_PRESSED,
1462,1603883512000,6122***4efb,,179,niya,WORD_PRESSED,
1463,1603883511000,6122***4efb,,14,ako,WORD_PRESSED,
1464,1605050251000,7161***51cd,,4,sa,WORD_PRESSED,
1465,1605890753000,6122***4efb,,8,ni,WORD_PRESSED,
1466,1605980966000,6122***4efb,,15,puno,WORD_PRESSED,
1467,1605980701000,6122***4efb,,432,paano,WORD_PRESSED,
1468,1606122230000,6122***4efb,,28,tumutulong,WORD_PRESSED,
1469,1606122229000,6122***4efb,,3,na,WORD_PRESSED,
1470,1606122228000,6122***4efb,,55,tatay,WORD_PRESSED,
1471,1606122227000,6122***4efb,,6,si,WORD_PRESSED,
1472,1606122226000,6122***4efb,,24,ko,WORD_PRESSED,
1473,1606122225000,6122***4efb,,21,nakita,WORD_PRESSED,
1474,1606122212000,6122***4efb,,28,tumutulong,WORD_PRESSED,
1475,1606122211000,6122***4efb,,28,tumutulong,WORD_PRESSED,
1476,1606122208000,6122***4efb,,28,tumutulong,WORD_PRESSED,
1477,1606122207000,6122***4efb,,3,na,WORD_PRESSED,
1478,1606122204000,6122***4efb,,41,nanay,WORD_PRESSED,
1479,1606122202000,6122***4efb,,6,si,WORD_PRESSED,
1480,1606122200000,6122***4efb,,24,ko,WORD_PRESSED,
1481,1606122199000,6122***4efb,,21,nakita,WORD_PRESSED,
1482,1606124049000,7161***51cd,,57,tutulong,WORD_PRESSED,
1483,1606124048000,7161***51cd,,2,ay,WORD_PRESSED,
1484,1606124047000,7161***51cd,,36,kami,WORD_PRESSED,
1485,1606124046000,7161***51cd,,20,lahat,WORD_PRESSED,
1486,1606124044000,7161***51cd,,46,gagawin,WORD_PRESSED,
1487,1606124043000,7161***51cd,,100,maraming,WORD_PRESSED,
1488,1606124042000,7161***51cd,,2,ay,WORD_PRESSED,
1489,1606124041000,7161***51cd,,36,kami,WORD_PRESSED,
1490,1606124039000,7161***51cd,,26,araw,WORD_PRESSED,
1491,1606124038000,7161***51cd,,42,ngayong,WORD_PRESSED,
1492,1606784410000,7161***51cd,,298,kambing,WORD_PRESSED,
1493,1606784409000,7161***51cd,,4,sa,WORD_PRESSED,
1494,1606784407000,7161***51cd,,297,makipagkita,WORD_PRESSED,
1495,1606784406000,7161***51cd,,297,makipagkita,WORD_PRESSED,
1496,1606784405000,7161***51cd,,296,upang,WORD_PRESSED,
1497,1606784404000,7161***51cd,,23,siya,WORD_PRESSED,
1498,1606784403000,7161***51cd,,294,tumakbo,WORD_PRESSED,
1499,1607504079000,7161***51cd,,322,pilit,WORD_PRESSED,
1500,1607504074000,7161***51cd,,322,pilit,WORD_PRESSED,
1501,1607633957000,d083***652a,,41,nanay,WORD_PRESSED,
1502,1607633957000,d083***652a,,6,si,WORD_PRESSED,
1503,1607633956000,d083***652a,,24,ko,WORD_PRESSED,
1504,1607633955000,d083***652a,,21,nakita,WORD_PRESSED,
1505,1607633953000,d083***652a,,36,kami,WORD_PRESSED,
1506,1607633947000,d083***652a,,26,araw,WORD_PRESSED,
1507,1607633941000,d083***652a,,42,ngayong,WORD_PRESSED,
1508,1607888885000,7161***51cd,,247,maabot,WORD_PRESSED,
1509,1607888883000,7161***51cd,,152,ngunit,WORD_PRESSED,
1510,1607888882000,7161***51cd,,152,ngunit,WORD_PRESSED,
1511,1607888880000,7161***51cd,,247,maabot,WORD_PRESSED,
1512,1607888875000,7161***51cd,,402,malaking,WORD_PRESSED,
1513,1607888870000,7161***51cd,,241,bituin,WORD_PRESSED,
1514,1607888864000,7161***51cd,,245,hawakan,WORD_PRESSED,
1515,1607888856000,7161***51cd,,216,tumalon,WORD_PRESSED,
1516,1607888855000,7161***51cd,,143,mga,WORD_PRESSED,
1517,1607888852000,7161***51cd,,240,palaka,WORD_PRESSED,
1518,1607888847000,7161***51cd,,241,bituin,WORD_PRESSED,
1519,1607888822000,7161***51cd,,434,niyang,WORD_PRESSED,
1520,1607888820000,7161***51cd,,435,paaralan,WORD_PRESSED,
1521,1607888815000,7161***51cd,,277,gustong-gusto,WORD_PRESSED,
1522,1607888812000,7161***51cd,,132,bumalik,WORD_PRESSED,
1523,1607888810000,7161***51cd,,249,gusto,WORD_PRESSED,
1524,1607888802000,7161***51cd,,437,masaya,WORD_PRESSED,
1525,1607888799000,7161***51cd,,438,iskuwirel,WORD_PRESSED,
1526,1607888796000,7161***51cd,,40,kaibigan,WORD_PRESSED,
1527,1607888794000,7161***51cd,,20,lahat,WORD_PRESSED,
1528,1607888790000,7161***51cd,,43,tayo,WORD_PRESSED,
1529,1607888784000,7161***51cd,,263,tingnan,WORD_PRESSED,
1530,1607888776000,7161***51cd,,263,tingnan,WORD_PRESSED,
1531,1607888771000,7161***51cd,,97,akong,WORD_PRESSED,
1532,1607888768000,7161***51cd,,75,malayo,WORD_PRESSED,
1533,1607888765000,7161***51cd,,13,hindi,WORD_PRESSED,
1534,1607888756000,7161***51cd,,435,paaralan,WORD_PRESSED,
1535,1607888754000,7161***51cd,,437,masaya,WORD_PRESSED,
1536,1607888750000,7161***51cd,,388,maglaro,WORD_PRESSED,
1537,1607888748000,7161***51cd,,435,paaralan,WORD_PRESSED,
1538,1607888742000,7161***51cd,,438,iskuwirel,WORD_PRESSED,
1539,1607888739000,7161***51cd,,199,parang,WORD_PRESSED,
1540,1607888727000,7161***51cd,,26,araw,WORD_PRESSED,
1541,1607888723000,7161***51cd,,26,araw,WORD_PRESSED,
1542,1607888722000,7161***51cd,,152,ngunit,WORD_PRESSED,
1543,1607888719000,7161***51cd,,271,sabi,WORD_PRESSED,
1544,1607888718000,7161***51cd,,434,niyang,WORD_PRESSED,
1545,1607888715000,7161***51cd,,211,umiiyak,WORD_PRESSED,
1546,1607888713000,7161***51cd,,152,ngunit,WORD_PRESSED,
1547,1607888702000,7161***51cd,,132,bumalik,WORD_PRESSED,
1548,1607888695000,7161***51cd,,331,lamang,WORD_PRESSED,
1549,1607888688000,7161***51cd,,421,takot,WORD_PRESSED,
1550,1607888676000,7161***51cd,,184,munting,WORD_PRESSED,
1551,1607888674000,7161***51cd,,291,dalawang,WORD_PRESSED,
1552,1607888671000,7161***51cd,,439,dahil,WORD_PRESSED,
1553,1607888667000,7161***51cd,,435,paaralan,WORD_PRESSED,
1554,1607888665000,7161***51cd,,268,umalis,WORD_PRESSED,
1555,1607888663000,7161***51cd,,438,iskuwirel,WORD_PRESSED,
1556,1607888660000,7161***51cd,,34,natatakot,WORD_PRESSED,
1557,1607888654000,7161***51cd,,435,paaralan,WORD_PRESSED,
1558,1607888647000,7161***51cd,,438,iskuwirel,WORD_PRESSED,
1559,1607888640000,7161***51cd,,436,gabi,WORD_PRESSED,
1560,1607888636000,7161***51cd,,436,gabi,WORD_PRESSED,
1561,1607888629000,7161***51cd,,437,masaya,WORD_PRESSED,
1562,1607888626000,7161***51cd,,382,silang,WORD_PRESSED,
1563,1607888624000,7161***51cd,,225,wala,WORD_PRESSED,
1564,1607888546000,7161***51cd,,184,munting,WORD_PRESSED,
1565,1607888537000,7161***51cd,,165,habang,WORD_PRESSED,
1566,1607888534000,7161***51cd,,134,bulate,WORD_PRESSED,
1567,1607888517000,7161***51cd,,186,bibe,WORD_PRESSED,
1568,1607888515000,7161***51cd,,186,bibe,WORD_PRESSED,
1569,1607888514000,7161***51cd,,185,sisiw,WORD_PRESSED,
1570,1607888513000,7161***51cd,,186,bibe,WORD_PRESSED,
1571,1607888512000,7161***51cd,,185,sisiw,WORD_PRESSED,
1572,1607888508000,7161***51cd,,330,namasyal,WORD_PRESSED,
1573,1607888507000,7161***51cd,,26,araw,WORD_PRESSED,
1574,1607888502000,7161***51cd,,186,bibe,WORD_PRESSED,
1575,1607888496000,7161***51cd,,185,sisiw,WORD_PRESSED,
1576,1607888495000,7161***51cd,,184,munting,WORD_PRESSED,
1577,1607888474000,7161***51cd,,114,makikita,WORD_PRESSED,
1578,1607888460000,7161***51cd,,345,bulaklak,WORD_PRESSED,
1579,1607888452000,7161***51cd,,260,maaari,WORD_PRESSED,
1580,1607888448000,7161***51cd,,349,salamin,WORD_PRESSED,
1581,1607888429000,7161***51cd,,397,sagot,WORD_PRESSED,
1582,1607888422000,7161***51cd,,349,salamin,WORD_PRESSED,
1583,1607888418000,7161***51cd,,367,kulay,WORD_PRESSED,
1584,1607888417000,7161***51cd,,356,anong,WORD_PRESSED,
1585,1607888413000,7161***51cd,,228,mo,WORD_PRESSED,
1586,1607888412000,7161***51cd,,194,wika,WORD_PRESSED,
1587,1607888411000,7161***51cd,,358,tanong,WORD_PRESSED,
1588,1607888403000,7161***51cd,,347,mata,WORD_PRESSED,
1589,1607888395000,7161***51cd,,346,mahika,WORD_PRESSED,
1590,1607888390000,7161***51cd,,346,mahika,WORD_PRESSED,
1591,1607888385000,7161***51cd,,160,langgam,WORD_PRESSED,
1592,1607888381000,7161***51cd,,104,naging,WORD_PRESSED,
1593,1607888375000,7161***51cd,,347,mata,WORD_PRESSED,
1594,1607888369000,7161***51cd,,349,salamin,WORD_PRESSED,
1595,1607888366000,7161***51cd,,349,salamin,WORD_PRESSED,
1596,1607888357000,7161***51cd,,358,tanong,WORD_PRESSED,
1597,1607888349000,7161***51cd,,160,langgam,WORD_PRESSED,
1598,1607888339000,7161***51cd,,413,sabihin,WORD_PRESSED,
1599,1607888328000,7161***51cd,,142,nakikita,WORD_PRESSED,
1600,1607888325000,7161***51cd,,142,nakikita,WORD_PRESSED,
1601,1607888322000,7161***51cd,,346,mahika,WORD_PRESSED,
1602,1607888320000,7161***51cd,,414,sinabing,WORD_PRESSED,
1603,1607888315000,7161***51cd,,294,tumakbo,WORD_PRESSED,
1604,1607888312000,7161***51cd,,227,ito,WORD_PRESSED,
1605,1607888309000,7161***51cd,,240,palaka,WORD_PRESSED,
1606,1607888262000,7161***51cd,,376,sapatos,WORD_PRESSED,
1607,1607888261000,7161***51cd,,145,kaniyang,WORD_PRESSED,
1608,1607888260000,7161***51cd,,232,ibabaw,WORD_PRESSED,
1609,1607888254000,7161***51cd,,367,kulay,WORD_PRESSED,
1610,1607888248000,7161***51cd,,396,dagat,WORD_PRESSED,
1611,1607888239000,7161***51cd,,396,dagat,WORD_PRESSED,
1612,1607888238000,7161***51cd,,405,isdang,WORD_PRESSED,
1613,1607888226000,7161***51cd,,309,sasakyang,WORD_PRESSED,
1614,1607888221000,7161***51cd,,412,pulang,WORD_PRESSED,
1615,1607888210000,7161***51cd,,367,kulay,WORD_PRESSED,
1616,1607888208000,7161***51cd,,152,ngunit,WORD_PRESSED,
1617,1607888155000,7161***51cd,,367,kulay,WORD_PRESSED,
1618,1607888146000,7161***51cd,,367,kulay,WORD_PRESSED,
1619,1607888145000,7161***51cd,,412,pulang,WORD_PRESSED,
1620,1607888142000,7161***51cd,,367,kulay,WORD_PRESSED,
1621,1607888140000,7161***51cd,,145,kaniyang,WORD_PRESSED,
1622,1607888134000,7161***51cd,,106,makita,WORD_PRESSED,
1623,1607888133000,7161***51cd,,179,niya,WORD_PRESSED,
1624,1607888129000,7161***51cd,,152,ngunit,WORD_PRESSED,
1625,1607888123000,7161***51cd,,192,kanyang,WORD_PRESSED,
1626,1607888114000,7161***51cd,,55,tatay,WORD_PRESSED,
1627,1607888111000,7161***51cd,,28,tumutulong,WORD_PRESSED,
1628,1607888106000,7161***51cd,,57,tutulong,WORD_PRESSED,
1629,1607888103000,7161***51cd,,46,gagawin,WORD_PRESSED,
1630,1607888083000,7161***51cd,,293,gawin,WORD_PRESSED,
1631,1607888081000,7161***51cd,,293,gawin,WORD_PRESSED,
1632,1607888076000,7161***51cd,,169,sanga,WORD_PRESSED,
1633,1607888058000,7161***51cd,,15,puno,WORD_PRESSED,
1634,1607888045000,7161***51cd,,17,batubato,WORD_PRESSED,
1635,1607888043000,7161***51cd,,170,nakakanguya,WORD_PRESSED,
1636,1607888039000,7161***51cd,,174,nakakakain,WORD_PRESSED,
1637,1607888036000,7161***51cd,,174,nakakakain,WORD_PRESSED,
1638,1607888029000,7161***51cd,,17,batubato,WORD_PRESSED,
1639,1607888027000,7161***51cd,,17,batubato,WORD_PRESSED,
1640,1607888022000,7161***51cd,,17,batubato,WORD_PRESSED,
1641,1607888021000,7161***51cd,,1,ang,WORD_PRESSED,
1642,1607888018000,7161***51cd,,171,nakalilipad,WORD_PRESSED,
1643,1607888006000,7161***51cd,,160,langgam,WORD_PRESSED,
1644,1607888004000,7161***51cd,,194,wika,WORD_PRESSED,
1645,1607888000000,7161***51cd,,20,lahat,WORD_PRESSED,
1646,1607887997000,7161***51cd,,161,tinapay,WORD_PRESSED,
1647,1607887993000,7161***51cd,,1,ang,WORD_PRESSED,
1648,1607887992000,7161***51cd,,164,nila,WORD_PRESSED,
1649,1607887990000,7161***51cd,,168,narating,WORD_PRESSED,
1650,1607887988000,7161***51cd,,399,wakas,WORD_PRESSED,
1651,1607887985000,7161***51cd,,26,araw,WORD_PRESSED,
1652,1607887983000,7161***51cd,,259,buong,WORD_PRESSED,
1653,1607887978000,7161***51cd,,193,kariton,WORD_PRESSED,
1654,1607887977000,7161***51cd,,163,hinihila,WORD_PRESSED,
1655,1607887975000,7161***51cd,,176,itinutulak,WORD_PRESSED,
1656,1607887974000,7161***51cd,,323,kumakanta,WORD_PRESSED,
1657,1607887970000,7161***51cd,,160,langgam,WORD_PRESSED,
1658,1607887969000,7161***51cd,,143,mga,WORD_PRESSED,
