id,timestamp,package_name,word_text,word_id,learning_event_type,additional_data
1507,1607633941000,,ngayong,42,WORD_PRESSED,
1506,1607633947000,,araw,26,WORD_PRESSED,
1505,1607633953000,,kami,36,WORD_PRESSED,
1504,1607633955000,,nakita,21,WORD_PRESSED,
1503,1607633956000,,ko,24,WORD_PRESSED,
1501,1607633957000,,nanay,41,WORD_PRESSED,
1502,1607633957000,,si,6,WORD_PRESSED,
1750,1607886030000,,kataas,236,WORD_PRESSED,
1749,1607886039000,,tumalon,216,WORD_PRESSED,
1748,1607886041000,,tumalon,216,WORD_PRESSED,
1747,1607886044000,,sa,4,WORD_PRESSED,
1746,1607886046000,,ibabaw,232,WORD_PRESSED,
1745,1607886047000,,ng,137,WORD_PRESSED,
1744,1607886048000,,buwan,287,WORD_PRESSED,
1743,1607886050000,,tumalon,216,WORD_PRESSED,
1742,1607886052000,,buwan,287,WORD_PRESSED,
1741,1607886061000,,ngayon,226,WORD_PRESSED,
1740,1607886063000,,ako,14,WORD_PRESSED,
1739,1607886065000,,ay,2,WORD_PRESSED,
1738,1607886066000,,isang,10,WORD_PRESSED,
1737,1607886069000,,maghanda,237,WORD_PRESSED,
1736,1607886071000,,ang,1,WORD_PRESSED,
1735,1607886072000,,ka,229,WORD_PRESSED,
1734,1607886074000,,ang,1,WORD_PRESSED,
1733,1607886084000,,ako,14,WORD_PRESSED,
1732,1607886086000,,na,3,WORD_PRESSED,
1731,1607886087000,,ang,1,WORD_PRESSED,
1730,1607886088000,,titira,292,WORD_PRESSED,
1729,1607886098000,,ngayon,226,WORD_PRESSED,
1728,1607886100000,,ako,14,WORD_PRESSED,
1727,1607886101000,,ay,2,WORD_PRESSED,
1726,1607886102000,,isang,10,WORD_PRESSED,
1725,1607886109000,,bagong,289,WORD_PRESSED,
1724,1607886111000,,ngayon,226,WORD_PRESSED,
1723,1607886113000,,ako,14,WORD_PRESSED,
1722,1607886114000,,ay,2,WORD_PRESSED,
1721,1607886115000,,isang,10,WORD_PRESSED,
