id,timestamp,package_name,storybook_title,storybook_id,learning_event_type,additional_data
9391,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
9397,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
9570,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
9576,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
9749,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
9755,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
9928,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
9934,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
10107,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
10113,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
10286,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
10292,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
10465,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
10471,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
10644,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
10650,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
10823,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
10829,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
11002,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
11008,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
11181,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
11187,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
11360,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
11366,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
11539,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
11545,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
11718,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
11724,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
11897,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
11903,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
12076,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
12082,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
12255,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
12261,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
12434,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
12440,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
12614,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
12620,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
12794,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
12800,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
12974,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
12980,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
13154,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
13160,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
13334,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
13340,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
13514,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
13520,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
13694,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
13700,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
13874,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
13880,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
14054,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
14060,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
14234,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
14240,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
14414,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
14420,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
14594,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
14600,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
14774,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
14780,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
14954,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
14960,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
15134,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
15140,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
15314,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
15320,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
15494,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
15500,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
15674,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
15680,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
15854,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
15860,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
16034,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
16040,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
16214,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
16220,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
16394,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
16400,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
16574,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
16580,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
16754,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
16760,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
16934,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
16940,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
17114,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
17120,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
17294,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
17300,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
17474,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
17480,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
17654,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
17660,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
17834,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
17840,1746883947000,ai.elimu.vitabu,,76,STORYBOOK_OPENED,
123,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
226,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
329,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
432,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
535,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
638,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
741,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
844,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
947,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
1050,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
1153,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
1256,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
1359,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
1462,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
1565,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
1668,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
1771,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
1874,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
1977,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
2080,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
2183,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
2286,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
2392,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
2498,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
2604,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
2733,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
2862,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
2991,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
3121,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
3127,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
3257,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
3263,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
3394,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
3400,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
3531,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
3537,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
3668,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
3674,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
3805,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
3811,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
3942,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
3948,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
4079,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
4085,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
4216,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
4222,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
4353,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
4359,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
4490,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
4496,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
4627,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
4633,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
4764,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
4770,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
4901,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
4907,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
5038,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
5044,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
5175,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
5181,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
5312,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
5318,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
5449,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
5455,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
5586,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
5592,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
5723,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
5729,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
5860,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
5866,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
6001,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
6007,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
6142,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
6148,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
6283,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
6289,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
6424,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
6430,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
6565,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
6571,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
6706,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
6712,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
6847,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
6853,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
6988,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
6994,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
7129,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
7135,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
7270,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
7276,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
7411,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
7417,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
7552,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
7558,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
7693,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
7699,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
7834,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
7840,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
7975,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
7981,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
8116,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
8122,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
8257,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
8263,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
8398,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
8404,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
8539,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
8545,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
8680,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
8686,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
8859,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
8865,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
9038,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
9044,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
9217,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
9223,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
9396,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
9402,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
9575,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
9581,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
9754,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
9760,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
9933,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
9939,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
10112,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
10118,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
10291,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
10297,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
10470,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
10476,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
10649,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
10655,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
10828,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
10834,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
11007,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
11013,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
11186,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
11192,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
11365,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
11371,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
11544,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
11550,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
11723,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
11729,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
11902,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
11908,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
12081,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
12087,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
12260,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
12266,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
12439,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
12445,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
12619,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
12625,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
12799,1747206309000,ai.elimu.vitabu,,65,STORYBOOK_OPENED,
