id,timestamp,package_name,mastery_score,time_spent_ms,additional_data,word_text,word_id
798,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
819,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
840,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
861,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
882,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
903,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
924,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
945,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
966,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
987,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1008,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1029,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1059,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1089,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1119,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1163,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1207,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1251,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1295,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1296,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1340,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1341,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1385,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1386,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1430,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1431,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1475,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1476,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1520,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1521,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1565,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1566,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1610,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1611,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1655,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1656,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1700,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1701,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1745,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1746,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1790,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1791,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1835,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1836,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1880,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1881,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1925,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1926,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1970,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
1971,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2015,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2016,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2060,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2061,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2105,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2106,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2150,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2151,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2195,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2196,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2240,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2241,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2285,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2286,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2330,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2331,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2375,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2376,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2420,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2421,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2465,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2466,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2510,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2511,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2555,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2556,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2600,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2601,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2645,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2646,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2690,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2691,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2735,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2736,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2780,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2781,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2825,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2826,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2870,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2871,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2915,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2916,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2960,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
2961,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3020,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3021,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3080,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3081,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3140,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3141,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3242,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3243,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3344,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3345,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3446,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3447,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3548,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3549,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3650,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3651,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3752,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3753,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3854,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3855,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3956,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
3957,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
4058,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
4059,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
4160,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
4161,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
4262,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
4263,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
4364,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
4365,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
4466,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
4467,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
4568,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
4569,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
4670,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
4671,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
4772,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
4773,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
4874,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
4875,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
4976,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
4977,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
5078,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
5079,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
5180,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
5181,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
5282,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
5283,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
5384,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
5385,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
5486,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
5487,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
5588,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
5589,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
5690,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
5691,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
5792,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
5793,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
5894,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
5895,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
5996,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
5997,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
6098,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
6099,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
6200,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
6201,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
6302,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
6303,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
6404,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
6405,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
6506,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
6507,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
6608,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
6609,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
6710,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
6711,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
6812,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
6813,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
6914,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
6915,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
7016,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
7017,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
7118,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
7119,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
7220,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
7221,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
7322,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
7323,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
7424,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
7425,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
7526,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
7527,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
7628,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
7629,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
7730,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
7731,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
7832,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
7833,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
7934,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
7935,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
8036,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
8037,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
8138,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
8139,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
8240,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
8241,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
8342,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
8343,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
8444,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
8445,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
8546,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
8547,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
8648,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
8649,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
8750,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
8751,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
8852,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
8853,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
8954,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
8955,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
9056,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
9057,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
9158,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
9159,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
9260,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
9261,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
9362,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
9363,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
9464,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
9465,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
9566,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
9567,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
9668,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
9669,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
9770,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
9771,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
9872,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
9873,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
9974,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
9975,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
10076,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
10077,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
10178,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
10179,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
10280,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
10281,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
10382,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
10383,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
10484,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
10485,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
10586,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
10587,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
10772,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
10773,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
10958,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
10959,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
11144,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
11145,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
11330,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
11331,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
11516,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
11517,1747206291000,ai.elimu.kukariri,0.0,15460,,stars,707
